"","Thermoprotei","Iainarchaeia","Micrarchaeia","Methanobacteria","Methanomicrobia","Thermococci","Thermoplasmata","Woesearchaeia","uncultured","Nitrososphaeria","Acetothermiia","Acidobacteriia","Aminicenantia","Blastocatellia.Subgroup.4..","Blastocatellia.Subgroup.4.","Holophagae","Subgroup11.","Subgroup11","Subgroup17.","Subgroup17","Subgroup22.","Subgroup22","Subgroup6.","Subgroup6","Thermoanaerobaculia","c5LKS83","Acidimicrobiia","Actinobacteria","Coriobacteriia","KISTJJY010.","MBA2.108.","MBA2.108","Thermoleophilia","WCHB181.","unculturedanaerobic.bacterium.","unculturedbacterium.","Aquificae","Armatimonadia","Chthonomonadetes","Fimbriimonadia","Caldatribacteriia","JS1","Omnitrophicabacterium.OLB16.","metagenome","unculturedsoil.bacterium.PRR.11.","Bacteroidia","Ignavibacteria","OC31","Rhodothermia","Caldisericia","Calditrichia","Chlamydiae","LD1PA32.","Anaerolineae","Chloroflexia","Dehalococcoidia","JG30KF.CM66.","JG30KF.CM66","KD496.","KD496","Ktedonobacteria","OLB14","TK10","Cloacimonadia","Coprothermobacteria","Melainabacteria","Oxyphotobacteria","Sericytochromatia","Dadabacteriia","Deferribacteres","Deinococci","Babeliae","Elusimicrobia","Endomicrobia","LineageIIa.","LineageIIa","LineageIIb.","LineageIIb","LineageIIc.","LineageIIc","Campylobacteria","Chitinivibrionia","Fibrobacteria","BRHc20a.","Bacilli","Clostridia","Erysipelotrichia","Negativicutes","Fusobacteriia","BD211.terrestrial.group","Gemmatimonadetes","MD2902B12.","Hydrogenedentia","Kiritimatiellae","Latescibacteria","saltmarshclone.LCP.67.","unculturedAcidobacterium.sp..","unculturedBacteroidetes.bacterium.","unculturedFibrobacteres.bacterium.","unculturedLatescibacteria.bacterium.","unculturedPelobacter.sp..","unculturedbacterium.mle1.16.","unculturedorganism.","unculturedplanctomycete.","unculturedprokaryote.","unculturedsoil.bacterium.PBS.II.5.","unculturedsoil.bacterium.PBS.III.30.","Lentisphaeria","Oligosphaeria","Moduliflexia","P9X2b3D02","Nitrospira","Thermodesulfovibrionia","Omnitrophia","OmnitrophicaWOR_2.bacterium.RIFCSPLOWO2_12_FULL_51_24.","groundwatermetagenome.","mixedculture.isolate.koll11.","unculturedbeta.proteobacterium.","ABY1","Berkelbacteria","CPR2","Gracilibacteria","Microgenomatia","Parcubacteria","Saccharimonadia","WWE3","028H05P.BN.P5.","028H05P.BN.P5","BD711.","BD711","Brocadiae","OM190","Phycisphaerae","Pla3lineage.","Pla3lineage","Pla4lineage.","Pla4lineage","Planctomycetacia","vadinHA49","Alphaproteobacteria","Deltaproteobacteria","Gammaproteobacteria","Brachyspirae","Leptospirae","MVP15.","MVP15","Spirochaetia","V2072189E03.","V2072189E03","Synergistia","Mollicutes","Thermotogae","Verrucomicrobiae","Burkholderialesbacterium.Beta_02.","bacteriumenrichment.culture.clone.Anammox_3.","hydrothermalvent.metagenome.","unculturedsoil.bacterium.","bacteriumenrichment.culture.clone.Anammox_55.","bacteriumenrichment.culture.clone.SRAO_37.","bioreactormetagenome.","uncultureddelta.proteobacterium."
"SRR8301411",0,0,0,4,0,0,0,0,252,0,0,72,0,308,0,261,0,0,43,0,0,0,28,29,143,0,411,571,5,0,0,0,224,0,0,0,0,0,0,29,0,0,0,6,0,5811,379,0,0,0,0,35,0,986,18,0,0,0,3,11,0,69,4,0,0,29,0,0,0,0,0,13,16,0,2,0,9,0,0,0,26,8,0,0,89,256,24,16,0,0,416,0,18,2,0,0,2,0,0,0,6,0,0,2,27,3,0,0,0,0,0,171,0,0,0,2,0,0,0,0,0,88,36,111,50,3,2,0,17,0,0,174,107,0,0,0,7,133,4,871,1195,4424,0,18,0,0,16,0,0,2,0,0,201,0,0,0,0,0,0,0,0
"SRR8301010",0,0,0,0,0,0,0,0,91,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2897,0,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,72,0,5,0,19,23,2,2,10,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,10,0,457,554,6484,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
"SRR8301802",0,0,0,0,0,0,0,3,122,0,0,20,0,987,0,33,0,0,46,20,0,0,13,15,15,0,135,199,6,0,0,0,77,0,0,5,0,0,0,38,0,0,0,12,0,3057,406,0,0,0,0,29,0,880,31,3,0,0,2,0,0,103,5,0,0,12,6,14,0,0,0,78,0,0,0,0,3,0,0,0,11,9,0,0,16,184,7,2,0,0,101,0,9,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,314,0,0,0,4,0,0,82,0,0,25,28,213,77,4,0,0,3,0,0,248,86,0,0,2,2,189,0,1416,637,6447,0,19,0,0,0,0,0,2,0,0,47,0,0,0,0,0,0,0,0
"SRR8301224",0,0,0,0,0,0,0,0,167,0,0,67,0,544,0,12,0,0,37,3,0,0,8,9,21,0,38,60,0,0,0,0,6,0,0,0,0,0,0,47,0,0,0,7,0,3942,268,0,0,0,0,40,0,265,10,0,0,0,0,0,0,73,0,0,0,132,11,3,0,0,0,35,10,0,2,0,0,0,0,0,36,0,0,0,21,118,4,3,4,0,59,0,4,0,0,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,422,0,3,0,0,0,0,0,0,0,45,2,53,34,0,3,0,9,0,0,61,53,0,0,5,0,189,0,492,1307,9255,0,29,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
"SRR8301593",0,0,0,0,0,0,0,0,35,0,0,39,0,187,0,27,0,0,5,0,0,0,2,19,11,0,53,18,0,0,0,0,12,0,0,0,0,2,0,22,0,0,0,0,0,4149,92,62,0,0,0,18,0,139,5,0,0,0,0,2,0,5,0,0,0,58,9,3,0,0,0,65,24,0,0,0,10,0,0,0,600,0,2,0,19,41,3,0,26,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,4,0,0,8,0,0,36,0,31,18,0,20,0,11,0,0,35,0,0,0,0,0,63,5,538,1159,5247,0,116,0,0,5,0,0,0,0,0,138,0,0,0,0,0,0,0,0
"SRR8301694",0,0,0,0,0,0,0,0,42,0,0,27,0,296,7,23,0,0,39,0,0,0,8,29,11,0,151,179,2,0,0,0,69,0,0,0,0,0,0,12,0,0,0,29,0,2931,188,0,0,0,0,2,0,243,15,0,0,0,2,2,0,21,0,0,0,50,2,3,0,0,0,0,7,0,7,0,9,0,0,0,38,0,0,0,6,65,7,0,21,0,68,0,8,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,328,0,0,0,4,0,0,0,0,0,9,0,127,29,0,0,0,11,0,0,142,157,0,0,0,0,108,4,947,1039,9197,0,72,0,0,20,0,0,0,0,0,108,0,0,0,0,0,0,0,0
"SRR8301553",2,0,0,0,0,0,0,0,80,0,0,46,0,591,8,2,0,0,87,12,0,0,17,20,9,0,161,246,3,0,0,0,11,0,0,0,3,0,0,30,0,0,0,3,0,7413,11,0,0,0,0,7,0,869,19,0,2,0,0,2,0,39,3,0,0,46,0,6,0,0,0,15,0,0,0,0,0,0,0,0,33,0,22,0,28,140,7,3,18,0,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,683,0,0,0,24,0,0,10,0,0,7,5,0,95,0,0,0,0,0,0,203,76,0,0,0,5,933,0,2430,843,5363,0,197,0,0,0,0,0,2,486,0,165,0,0,0,0,0,0,0,0
"SRR8301899",0,0,0,0,0,0,0,0,65,0,0,26,0,6,0,0,0,0,0,0,0,0,0,3,0,0,14,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,5764,417,0,0,0,0,0,0,195,0,0,0,0,0,0,0,2,0,2,0,9,0,40,0,0,0,10,66,0,0,0,3,0,0,0,724,0,14,0,21,41,4,2,46,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,47,0,0,186,3,90,4,0,0,0,0,0,0,23,11,0,0,0,0,10,0,359,671,5558,0,189,0,0,8,0,0,2,0,0,181,0,0,0,0,0,0,0,0
"SRR8301098",0,0,0,2,0,0,0,48,116,0,0,73,0,359,2,19,0,0,5,0,0,0,4,13,0,0,23,22,0,0,0,0,56,0,0,5,0,0,0,84,0,0,0,4,0,5280,19,0,0,0,0,8,0,377,26,0,0,0,2,5,0,0,0,0,0,65,2,0,0,0,0,12,210,0,31,3,9,0,0,2,70,0,46,0,0,32,0,6,6,0,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,6,0,0,4,3,198,0,14,0,0,0,0,0,35,90,0,0,0,0,82,4,431,3052,2098,0,284,0,0,3,0,0,0,0,0,197,0,0,0,0,0,0,0,0
"SRR8301624",0,0,2,4,0,0,0,0,238,0,0,73,0,98,0,18,0,0,26,0,0,0,15,11,15,0,216,449,2,0,0,0,30,0,0,0,0,0,0,21,0,0,0,4,0,7765,474,18,0,0,0,13,0,392,28,0,0,0,0,0,0,107,0,0,0,47,0,11,0,0,0,5,87,0,3,0,6,0,0,0,19,0,7,0,12,89,10,9,6,0,224,0,13,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,40,0,0,39,4,373,37,0,28,0,12,0,0,145,210,0,0,0,0,178,0,1320,3631,7548,0,241,0,0,34,0,2,0,0,0,281,0,0,0,0,0,0,0,0
"SRR8300936",0,0,0,0,6,0,0,0,159,0,0,94,0,157,0,38,0,0,25,6,0,0,15,27,30,0,254,219,6,0,0,0,102,0,0,0,0,0,0,44,0,0,9,6,0,7336,431,0,0,0,0,75,0,1074,20,2,3,0,0,0,0,192,12,0,0,2,0,2,0,0,0,18,60,0,0,2,2,0,0,0,59,47,3,0,46,220,28,3,2,0,94,0,28,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,2,0,0,24,7,33,115,0,4,0,12,0,0,159,75,0,0,0,0,115,0,681,2098,3734,0,65,0,0,5,0,0,0,0,0,121,0,0,0,0,15,0,0,0
"SRR8300948",0,3,0,2,0,0,0,0,188,0,0,57,0,666,14,0,0,0,77,13,0,0,8,28,7,0,205,39,0,0,0,0,30,0,0,44,0,0,0,42,0,0,0,12,0,5587,178,0,0,0,86,101,0,280,43,0,0,0,5,0,0,26,3,0,0,86,0,11,0,0,0,12,4,0,0,0,16,0,0,0,299,22,13,0,25,94,5,8,37,0,51,0,16,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1093,0,4,0,5,0,0,70,0,0,54,4,196,31,0,0,0,44,0,0,202,221,0,0,0,12,189,10,839,1104,4802,0,236,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
"SRR8301107",0,0,0,0,0,0,0,0,132,0,0,4,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,384,0,2,0,24,20,12,2,61,0,65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1583,86,7461,0,0,0,0,2,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"SRR8301311",0,0,0,7,2,0,0,0,592,0,0,72,0,516,0,12,0,0,77,0,0,0,100,40,112,0,192,109,4,0,0,0,227,0,0,0,0,0,0,285,0,0,0,4,0,4460,319,0,0,0,0,290,0,650,79,2,8,0,9,0,0,343,6,0,0,15,0,0,0,0,11,50,2,0,0,0,0,0,0,0,34,14,0,0,58,353,18,0,6,0,232,0,29,31,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,564,0,0,0,2,0,0,98,0,0,62,44,91,130,7,2,0,17,0,0,285,248,0,0,0,3,394,0,3419,1914,8122,0,16,0,0,0,0,0,2,0,0,149,0,0,0,0,2,0,0,0
"SRR8301732",0,0,0,2,0,0,0,0,14,0,0,43,0,0,0,117,0,0,0,0,0,0,0,0,0,0,30,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,126,0,346,0,176,117,52,4,108,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,720,1411,11453,0,2,0,0,42,0,0,0,0,0,482,0,0,0,0,0,0,0,0
"SRR8301667",0,0,0,0,2,0,0,0,250,0,0,52,0,361,0,0,0,0,21,16,0,0,7,39,7,0,68,113,0,0,0,0,62,0,0,0,0,0,0,23,0,0,0,7,0,4176,32,0,0,0,0,46,0,200,70,0,0,0,5,1,0,64,3,0,0,29,0,3,0,0,0,14,0,0,0,0,0,0,0,0,113,12,0,0,32,71,6,6,8,0,61,0,22,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,3,0,0,15,6,30,0,0,2,0,0,0,0,73,167,0,0,0,0,146,0,2080,1402,3223,0,123,0,0,2,0,0,0,0,0,214,0,0,0,0,0,0,0,0
"SRR8301146",0,0,0,0,0,0,0,27,228,0,0,43,0,496,0,15,0,0,15,5,0,0,3,17,51,0,233,241,3,0,0,0,86,0,0,0,0,0,0,78,0,0,0,2,0,3956,1873,0,0,0,0,35,0,791,12,0,0,0,7,6,0,101,9,0,0,6,0,9,0,0,0,8,9,0,0,0,4,0,0,0,69,19,0,0,55,135,10,0,0,0,216,0,17,20,0,12,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,31,0,0,0,0,0,0,25,0,0,76,79,67,98,0,5,0,7,6,0,115,47,0,0,0,14,118,2,883,1133,4259,0,14,0,0,6,0,0,0,0,0,101,0,0,0,0,0,0,0,0
"SRR8301878",0,0,0,0,0,0,0,0,93,0,0,26,0,104,0,382,0,0,4,0,0,0,0,6,9,0,27,115,0,0,0,0,40,0,0,0,0,0,0,15,0,0,0,13,0,3476,115,0,0,0,0,2,0,32,0,0,0,0,0,0,0,4,0,4,0,28,0,9,0,0,0,0,17,0,0,0,0,0,0,0,31,0,6,0,2,15,2,5,5,0,21,0,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,2,0,0,61,0,66,3,0,12,0,0,0,0,6,84,2,0,0,0,59,0,400,655,7636,0,101,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0
"SRR8300973",0,0,0,4,2,0,0,0,248,0,0,56,0,303,0,211,0,0,35,2,0,0,15,32,108,0,196,191,0,0,0,0,92,0,0,0,0,0,4,58,0,0,0,5,0,5859,428,0,0,0,0,35,0,642,7,0,0,0,0,4,0,77,2,0,0,18,0,0,0,0,0,12,8,0,0,0,7,2,0,0,21,8,0,0,68,173,12,11,0,0,273,0,14,5,0,0,2,0,0,0,3,0,0,4,23,0,0,0,0,0,0,166,0,0,0,2,0,0,2,0,0,86,20,93,29,0,0,0,12,0,0,122,47,0,0,0,5,80,0,872,1039,3609,0,12,0,0,10,0,0,2,0,0,154,0,0,0,0,0,0,0,0
"SRR8298221",0,0,0,2,0,0,0,0,160,0,0,23,0,336,2,66,0,0,22,31,0,0,6,41,31,0,198,359,5,4,0,0,126,0,0,2,0,0,0,50,0,0,0,10,0,5269,244,19,0,0,9,35,21,902,96,0,0,2,1,6,0,110,4,0,0,35,0,2,0,0,0,32,27,0,0,0,21,0,0,0,97,51,30,0,66,154,15,4,51,0,110,0,18,8,0,3,2,0,0,0,4,0,0,0,12,0,0,0,0,0,0,177,0,0,0,0,0,0,20,0,0,60,2,57,40,0,0,0,9,0,0,87,129,0,4,0,5,152,12,892,1807,4778,0,34,0,0,0,0,0,2,0,0,164,0,0,0,0,0,0,0,0
"SRR8301521",0,0,0,0,0,0,0,0,147,0,0,25,0,325,14,3,0,0,28,0,0,0,6,9,3,0,71,74,0,0,0,0,17,0,0,11,0,13,0,21,0,0,0,10,0,3476,93,2,0,0,61,85,0,450,18,0,0,0,0,0,0,35,0,0,0,46,0,2,0,0,0,4,0,0,0,0,3,0,0,0,121,35,66,0,17,45,2,0,3,0,29,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,3,0,0,23,4,9,12,0,9,11,20,0,0,132,217,0,0,0,9,39,15,774,963,4025,0,101,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0
"SRR8301227",0,0,0,0,2,0,0,2,212,0,0,75,0,166,0,17,0,0,6,3,0,0,17,8,17,0,297,242,3,16,0,0,69,0,0,0,0,0,0,46,0,0,17,3,0,6996,383,0,0,0,0,115,0,966,20,0,9,2,0,3,0,107,8,0,0,6,0,0,0,0,0,7,53,0,0,0,8,0,0,3,15,44,0,0,128,230,15,5,0,0,86,0,6,68,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,254,0,0,0,0,0,0,12,0,0,28,25,266,108,0,3,0,15,0,0,82,107,0,0,0,9,112,0,752,1827,3550,0,47,0,0,13,0,0,0,0,0,79,0,0,0,0,0,0,0,0
"SRR8301458",0,0,0,0,0,0,0,0,237,0,0,39,0,190,2,14,0,0,4,0,0,0,0,4,0,0,28,145,0,0,0,0,31,0,0,0,0,0,0,57,0,0,0,4,0,6141,366,0,0,0,0,23,0,310,14,0,0,0,0,0,0,14,0,0,0,83,0,0,0,0,0,6,150,0,0,8,46,0,0,0,454,10,73,0,45,46,0,5,113,0,26,0,13,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,96,0,2,0,4,0,0,5,0,0,99,21,348,112,3,0,0,6,0,0,62,141,0,0,0,0,122,0,763,3064,7091,0,34,0,0,97,0,0,0,0,0,469,0,0,0,0,0,0,0,0
"SRR8298222",0,0,0,0,3,0,0,0,72,0,0,23,0,302,0,13,0,0,11,0,0,0,14,39,43,0,372,136,0,0,0,0,135,0,0,58,0,0,0,101,0,0,0,0,0,9701,264,0,0,0,0,59,0,394,70,4,2,2,6,0,0,90,0,0,0,2,0,0,0,0,0,0,22,0,0,0,2,0,0,0,8,4,0,0,61,1477,14,57,18,0,36,0,5,8,0,0,15,0,0,0,9,0,0,0,8,0,0,0,0,0,0,111,0,0,0,0,0,0,6,0,0,14,2,10,98,0,0,0,0,0,0,51,62,0,0,0,2,90,0,965,359,7070,0,3,0,0,2,0,0,2,0,0,58,0,0,0,0,0,0,0,0
"SRR8300956",0,0,0,0,0,0,0,0,125,6,0,41,0,203,0,7,0,0,30,6,0,0,8,31,0,0,92,90,0,0,0,0,201,0,0,3,0,0,0,11,0,0,0,0,0,4167,65,29,0,0,81,43,0,254,40,0,0,0,4,24,0,39,3,0,0,38,6,10,0,0,0,44,0,0,0,0,4,0,0,0,209,4,2,0,24,101,9,0,26,0,215,0,23,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,337,0,0,0,6,0,0,0,0,0,38,0,50,0,0,0,0,4,0,0,291,248,0,6,0,3,214,0,1083,1581,5688,0,82,0,0,0,0,0,3,0,0,437,0,0,0,0,0,0,0,0
"SRR8301684",0,0,0,2,0,0,0,0,56,0,0,76,0,2,0,652,0,0,0,0,0,0,0,0,0,0,37,186,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2639,0,0,0,0,0,15,0,29,2,0,0,0,0,0,0,0,0,0,0,110,0,12,0,0,0,19,0,0,0,0,0,0,0,0,210,0,0,0,120,118,6,23,49,0,78,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,41,0,497,828,6450,0,0,0,0,17,0,0,3,2,0,246,0,0,0,0,0,0,0,0
"SRR8301763",0,0,0,0,0,0,0,6,645,0,0,135,0,364,0,2,0,0,12,0,0,0,35,67,0,0,54,163,0,0,0,0,20,0,0,3,0,14,0,23,0,0,0,7,0,3520,344,0,0,0,0,56,0,205,20,0,0,0,5,0,0,23,0,0,0,65,28,14,0,0,0,96,0,0,0,0,4,0,0,0,73,0,0,0,9,147,14,4,2,0,184,0,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,0,0,390,0,0,53,11,285,10,0,26,0,3,0,0,298,111,0,0,0,0,320,6,2495,1233,5600,0,117,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0
"SRR8301174",0,0,0,0,0,0,0,0,149,0,0,53,0,7,0,141,0,0,0,0,0,0,0,7,0,0,65,125,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,4,0,10261,233,0,0,0,0,4,0,214,11,0,0,0,0,0,0,17,0,0,0,155,0,7,0,0,0,44,6,0,0,0,5,0,0,0,41,0,0,0,10,14,3,0,8,0,59,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,113,0,134,45,0,0,0,0,0,0,9,12,0,0,0,0,26,0,332,1232,4018,0,272,0,0,12,0,0,0,0,0,188,0,0,0,0,0,0,0,0
"SRR8301400",0,0,0,0,0,0,0,0,73,0,0,33,0,175,3,92,0,0,25,66,0,0,14,23,15,0,139,305,0,0,0,0,29,0,0,0,0,4,0,30,0,0,0,2,0,6177,22,0,0,0,0,47,0,440,0,0,0,0,0,6,0,28,0,0,0,72,0,6,0,0,0,59,10,0,0,3,0,0,0,0,80,0,0,0,4,62,5,0,6,0,38,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,460,0,0,0,2,0,0,0,0,0,21,0,11,26,0,0,0,2,0,0,53,171,0,0,0,0,194,0,705,850,3064,0,334,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
"SRR8298116",0,0,0,6,0,0,0,45,297,0,0,32,0,0,0,85,0,0,0,0,0,0,17,2,12,0,261,145,4,0,0,0,30,0,0,80,0,0,0,0,0,0,0,0,0,7446,52,0,13,0,68,95,0,1475,11,0,0,12,0,0,0,36,0,0,0,47,0,0,0,0,0,76,6,0,0,0,5,0,0,0,199,0,28,0,30,249,16,0,5,10,0,0,0,31,0,0,0,0,0,23,0,0,0,83,0,0,0,0,4,0,0,737,0,4,0,0,0,0,14,0,0,376,19,57,80,0,22,6,0,11,0,205,268,0,10,0,27,246,2,2421,1568,8383,0,104,0,0,35,0,0,9,0,0,243,0,0,20,0,0,0,0,0
"SRR8301864",0,0,0,0,0,0,0,0,103,0,0,96,0,183,0,216,0,0,67,2,0,0,18,29,11,0,123,310,2,0,0,0,103,0,0,0,0,0,0,105,0,0,0,14,0,3671,455,0,10,0,0,19,0,600,23,0,0,0,2,0,0,69,0,0,0,22,2,9,0,0,2,3,15,0,14,0,0,0,0,0,12,0,0,0,99,175,11,9,0,0,978,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,12,0,0,12,35,659,5,0,8,0,0,0,0,144,60,0,0,0,5,191,0,1574,1197,7294,0,17,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0
"SRR8298235",0,0,0,7,7,0,0,0,8,0,0,52,0,4,0,46,0,0,0,0,0,0,0,2,0,0,65,335,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,9983,301,0,0,0,0,8,8,351,4,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,45,0,0,0,13,65,4,0,6,0,47,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,63,0,96,157,0,0,0,0,0,0,0,2,0,0,0,0,95,0,1015,315,4947,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0
"SRR8301372",0,0,0,4,0,0,0,7,151,0,0,26,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8993,474,0,0,4,0,11,0,183,8,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,23,0,3,0,0,0,0,0,0,1740,0,31,0,78,209,54,32,96,0,288,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,89,0,208,4,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1539,1020,12842,0,52,8,3,74,0,2,4,0,0,318,0,0,0,0,0,0,0,0
"SRR8301821",0,0,0,0,0,0,0,12,205,0,0,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,18,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7607,298,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,277,0,5,0,13,66,0,7,34,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,35,0,79,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,565,243,4597,0,0,0,0,105,0,0,0,0,0,100,0,0,0,0,0,0,0,0
"SRR8301896",0,0,0,0,0,0,0,0,26,0,0,18,0,10,0,0,0,0,3,0,0,0,3,15,0,0,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4967,192,0,0,0,0,13,0,86,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,2,0,0,0,96,0,0,0,102,21,0,8,5,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,17,0,326,9,0,0,0,0,0,0,106,18,0,0,0,0,59,180,1079,1777,11990,0,450,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0
"SRR8298240",0,0,0,3,4,0,0,0,11,0,0,49,4,2,0,45,0,0,0,0,0,0,0,2,0,0,54,321,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,9665,288,0,0,0,0,11,8,385,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,34,0,0,0,14,111,2,0,0,0,39,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,113,151,0,0,0,0,0,0,0,4,0,0,0,0,88,0,809,281,4206,0,0,0,0,0,0,0,2,0,0,221,0,0,0,0,0,0,0,0
"SRR8300981",0,0,0,0,0,0,0,0,77,0,0,44,0,148,0,63,0,0,33,10,0,0,4,13,3,0,162,126,0,0,0,0,189,0,0,0,0,0,0,4,0,0,0,0,0,4701,67,0,0,0,0,52,0,41,19,0,0,0,20,11,0,6,0,0,0,2,23,6,0,0,0,25,0,0,0,0,0,0,0,0,47,0,2,0,24,112,10,2,0,0,56,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,2,0,0,5,0,44,28,0,0,0,0,0,0,32,79,0,0,2,0,199,2,1102,1088,5673,0,15,0,0,0,0,2,0,2,0,249,0,0,0,0,0,0,0,0
